Unit Name;Agricultural Sciences;Baseline for All Items;Biology & Biochemistry;Chemistry;Clinical Medicine;Computer Science;Economics & Business;Engineering;Environment/Ecology;Geosciences;Global Baseline;Immunology;Materials Science;Mathematics;Microbiology;Molecular Biology & Genetics;Multidisciplinary;Neuroscience & Behavior;Pharmacology & Toxicology;Physics;Plant & Animal Science;Psychiatry/Psychology;Social Sciences, general;Space Science
1992_GERMANY (FED REP GER);0.018458452477487088;0;0.07662925184584525;0.13923861550936792;0.21189876659126797;0.01779693568349622;0.00879177158465281;0.04952840254363877;0.011949980794673723;0.019141308522897017;0;0.017967649694848705;0.03220093039136187;0.024860227903205155;0.016772651615381332;0.032713072425419314;0.001856514873458239;0.0448977849857027;0.03015236225513209;0.13179121676411593;0.049912509069181855;0.022000768213051088;0.026652725022406214;0.014788101233408731
1993_GERMANY (FED REP GER);0.017076310390603002;0;0.071483165050887;0.13490084074178366;0.23651393861378173;0.01243010579669335;0.006677662013757593;0.04191640854418923;0.010700349973852528;0.018222776459230056;0;0.02089786395269319;0.03541976748863591;0.025001005671990022;0.015105193290156483;0.038477010338308054;0.0018303230218431957;0.0406693752765598;0.02648940021722515;0.1389034152620781;0.04380707188543385;0.01651313407618971;0.0280381350818617;0.01892674685224667
1994_GERMANY (FED REP GER);0.016822604790419162;0;0.07290419161676646;0.13886601796407186;0.22406437125748502;0.014109281437125748;0.006044161676646707;0.04659431137724551;0.013847305389221557;0.019629491017964074;0;0.018338323353293412;0.03469311377245509;0.02445733532934132;0.01592440119760479;0.03880988023952096;0.0016092814371257485;0.03982035928143712;0.025430389221556885;0.138061377245509;0.04668787425149701;0.017009730538922154;0.026160179640718564;0.020116017964071857
1995_GERMANY (FED REP GER);0.015863878777617878;0;0.06421738762380429;0.12926436976212646;0.24056547870989586;0.01501735376280369;0.006128841107254719;0.04256327774485736;0.01212223821213917;0.017929399813764495;0;0.018742063827986117;0.037670363159231356;0.02366883941420469;0.015660712774062474;0.03883856767967493;0.0014898840260729705;0.04708372132396512;0.023770422415982394;0.1317362228053839;0.04677897231863202;0.023702700414797256;0.02583594345212901;0.021349360873613814
1996_GERMANY (FED REP GER);0.015558343789209535;0;0.07042032622333752;0.1319792973651192;0.23972710163111668;0.012829360100376412;0.005316813048933501;0.04187578419071518;0.011276662484316186;0.020090966122961105;0;0.020781053952321205;0.04209535759096612;0.023572772898368885;0.015464240903387704;0.03775094102885822;0.0012547051442910915;0.044432245922208284;0.024921580928481808;0.13232434127979925;0.04338143036386449;0.02236511919698871;0.021031994981179424;0.0215495608531995
1997_GERMANY (FED REP GER);0.014693231956045176;0;0.07178732968893083;0.12610650165108084;0.2569581263701196;0.016219441129949774;0.005633099314593335;0.04016705053139828;0.012653661514554486;0.0216027971251769;0;0.01755140549990288;0.03991730721203208;0.0216027971251769;0.014790354358020922;0.04555040652662541;0.0011515941948552876;0.04026417293337403;0.029969198323944835;0.12367844160168716;0.04055554013930127;0.017967644365513222;0.022116158392762993;0.019063740044953797
1998_GERMANY (FED REP GER);0.015016313534337042;0;0.060759725880210176;0.12377320911461405;0.2434188974933501;0.018121781516569048;0.0062633489261894465;0.036964241256862825;0.012395665448065307;0.021410694864840076;0;0.020021751379116055;0.04215312446768086;0.02350721333385746;0.015003210293905682;0.03590287878192277;0.0012579110814104329;0.056710824586920346;0.03712148014203913;0.1288965761232753;0.04021384488383977;0.01890797594245057;0.023965826748955015;0.01821350419958856
1999_GERMANY (FED REP GER);0.014016110176132787;0;0.06215393311835969;0.1249887588483922;0.2550007065866725;0.018833746579478155;0.006744690964683513;0.03843831498349157;0.012975500713010188;0.024987474145351303;0;0.022392374002749266;0.039877182389290715;0.022970490371150707;0.01497963745680186;0.03688382430401213;0.00118192679762073;0.04980793689538663;0.02047816647182004;0.1276994822646745;0.03892650213903057;0.024769074628399647;0.022829173036652578;0.019064993126838733
2000_GERMANY (FED REP GER);0.01469720740508315;0;0.0594916849701914;0.12164417947913399;0.25516159397552557;0.019755255726388452;0.006601819893316599;0.04090367116410417;0.012802008158142454;0.025691873235017256;0;0.01797301537496078;0.04261060558518984;0.02397238782554126;0.014295575776592406;0.0366990900533417;0.0012927518042045812;0.05275180420458111;0.019767806714778787;0.12368999058675871;0.038493881393159714;0.02757452149356762;0.026934421085660496;0.017194854094759963
2001_GERMANY (FED REP GER);0.014694912725645234;0;0.05993584961957332;0.11948629966681586;0.2522875329454473;0.01729325177781093;0.00698692127902929;0.04292853945994331;0.013750062161221344;0.02713958923864936;0;0.018225670097966086;0.04234422397931274;0.021321298920881197;0.015154905763588442;0.03881346660699189;0.0007832313889303297;0.050512208463871895;0.028134168780148194;0.12164951016957581;0.0382540156148988;0.02342234820229748;0.027723904719279924;0.01915808841812124
2002_GERMANY (FED REP GER);0.015757109915449655;0;0.058116352805534205;0.11296598770176787;0.25308656802459645;0.02143783627978478;0.006773635664873175;0.03488902767102229;0.014832340507302075;0.02983282090699462;0;0.018879707916986933;0.03951287471176018;0.021377786318216758;0.014051691006917756;0.039320714834742504;0.0009607993850883935;0.052579746348962335;0.030505380476556494;0.12748606840891621;0.03872021521906226;0.023995964642582628;0.027334742505764797;0.017582628747117603
2003_GERMANY (FED REP GER);0.014180522565320665;0;0.05966745843230404;0.11330166270783848;0.2475771971496437;0.027375296912114013;0.008052256532066508;0.039275534441805225;0.014655581947743468;0.03034441805225653;0;0.016104513064133016;0.039560570071258905;0.022244655581947742;0.014204275534441806;0.03783847980997625;0.0010095011876484561;0.05655581947743468;0.029513064133016628;0.11978622327790973;0.03881235154394299;0.02494061757719715;0.025558194774346794;0.019441805225653207
